LOC,NOM_LOC,AGEB,MZA,CVE_MZA1,VPH_C_ELEC,VPH_AEASP,VPH_DRENAJ,VPH_C_SERV
0001,Azcapotzalco,0186,039,00010186039,48,48,48,48
0001,Azcapotzalco,0186,040,00010186040,13,13,13,13
0001,Azcapotzalco,0186,041,00010186041,46,46,46,46
0001,Azcapotzalco,0186,042,00010186042,0,0,0,0
0001,Azcapotzalco,0186,043,00010186043,32,32,32,32
0001,Azcapotzalco,0186,044,00010186044,36,36,36,36
0001,Azcapotzalco,0186,045,00010186045,37,37,37,37
0001,Azcapotzalco,0186,046,00010186046,36,36,36,36
0001,Azcapotzalco,0186,047,00010186047,89,89,89,89
0001,Azcapotzalco,0186,048,00010186048,94,93,94,94
0001,Azcapotzalco,0186,049,00010186049,18,18,18,18
0001,Azcapotzalco,0186,050,00010186050,17,17,17,17
0001,Azcapotzalco,0186,051,00010186051,18,18,18,18
0001,Azcapotzalco,0186,052,00010186052,16,14,16,16
0001,Azcapotzalco,0186,053,00010186053,14,14,14,14
0001,Azcapotzalco,0186,054,00010186054,11,11,11,11
0001,Azcapotzalco,0190,001,00010190001,32,32,32,32
0001,Azcapotzalco,0190,002,00010190002,73,70,74,73
0001,Azcapotzalco,0190,003,00010190003,97,95,97,97
0001,Azcapotzalco,0190,004,00010190004,70,70,70,70
0001,Azcapotzalco,0190,005,00010190005,39,39,39,39
0001,Azcapotzalco,0190,006,00010190006,26,26,26,26
0001,Azcapotzalco,0190,007,00010190007,147,146,147,147
0001,Azcapotzalco,0190,008,00010190008,401,398,401,401
0001,Azcapotzalco,0190,009,00010190009,55,55,55,55
0001,Azcapotzalco,0190,010,00010190010,38,38,38,38
0001,Azcapotzalco,0190,011,00010190011,45,45,45,45
0001,Azcapotzalco,0190,012,00010190012,99,99,99,99
0001,Azcapotzalco,0190,013,00010190013,107,107,107,107
0001,Azcapotzalco,0190,014,00010190014,25,25,25,25
0001,Azcapotzalco,0190,015,00010190015,45,45,45,45
0001,Azcapotzalco,0190,016,00010190016,28,28,28,28
0001,Azcapotzalco,0190,017,00010190017,169,161,169,161
0001,Azcapotzalco,0190,018,00010190018,38,35,38,36
0001,Azcapotzalco,0190,019,00010190019,34,34,34,34
0001,Azcapotzalco,0190,020,00010190020,53,53,53,53
0001,Azcapotzalco,0190,021,00010190021,128,128,128,128
0001,Azcapotzalco,0190,024,00010190024,54,54,53,53
0001,Azcapotzalco,0190,025,00010190025,35,35,35,35
0001,Azcapotzalco,0190,026,00010190026,33,33,33,33
0001,Azcapotzalco,0190,027,00010190027,43,43,43,43
0001,Azcapotzalco,0190,028,00010190028,23,23,23,23
0001,Azcapotzalco,0190,029,00010190029,48,48,48,48
0001,Azcapotzalco,0190,030,00010190030,157,157,157,157
0001,Azcapotzalco,0190,031,00010190031,549,544,550,546
0001,Azcapotzalco,0190,032,00010190032,0,0,0,0
0001,Azcapotzalco,0190,034,00010190034,90,90,90,90
0001,Azcapotzalco,0190,036,00010190036,9,9,9,9
0001,Azcapotzalco,0190,038,00010190038,7,7,7,7
0001,Azcapotzalco,0190,039,00010190039,10,10,10,10
0001,Azcapotzalco,0190,041,00010190041,0,0,0,0
0001,Azcapotzalco,0190,042,00010190042,16,16,16,16
0001,Azcapotzalco,0203,001,00010203001,60,60,60,60
0001,Azcapotzalco,0203,002,00010203002,69,68,69,69
0001,Azcapotzalco,0203,003,00010203003,35,35,35,35
0001,Azcapotzalco,0203,004,00010203004,56,56,56,56
0001,Azcapotzalco,0203,005,00010203005,82,82,82,82
0001,Azcapotzalco,0203,006,00010203006,45,45,45,45
0001,Azcapotzalco,0203,007,00010203007,33,32,33,32
0001,Azcapotzalco,0203,008,00010203008,*,*,*,*
0001,Azcapotzalco,0203,009,00010203009,68,68,68,68
0001,Azcapotzalco,0203,012,00010203012,225,226,226,225
0001,Azcapotzalco,0203,014,00010203014,30,30,30,30
0001,Azcapotzalco,0203,015,00010203015,263,244,262,248
0001,Azcapotzalco,0203,016,00010203016,27,27,27,27
0001,Azcapotzalco,0203,017,00010203017,64,64,64,64
0001,Azcapotzalco,0203,018,00010203018,65,65,65,65
0001,Azcapotzalco,0203,019,00010203019,52,52,52,52
0001,Azcapotzalco,0203,020,00010203020,55,55,55,55
0001,Azcapotzalco,0203,021,00010203021,13,13,13,13
0001,Azcapotzalco,0203,022,00010203022,0,0,0,0
0001,Azcapotzalco,0203,023,00010203023,146,146,146,146
0001,Azcapotzalco,0203,027,00010203027,18,18,18,18
0001,Azcapotzalco,0203,028,00010203028,19,19,19,19
0001,Azcapotzalco,0203,029,00010203029,20,20,20,20
0001,Azcapotzalco,0203,030,00010203030,17,17,17,17
0001,Azcapotzalco,0218,001,00010218001,22,22,22,22
0001,Azcapotzalco,0218,002,00010218002,81,81,81,81
0001,Azcapotzalco,0218,003,00010218003,46,46,46,46
0001,Azcapotzalco,0218,004,00010218004,60,60,60,60
0001,Azcapotzalco,0218,005,00010218005,57,57,57,57
0001,Azcapotzalco,0218,006,00010218006,18,18,18,18
0001,Azcapotzalco,0218,007,00010218007,46,46,46,46
0001,Azcapotzalco,0218,008,00010218008,62,62,62,62
0001,Azcapotzalco,0218,009,00010218009,44,44,44,44
0001,Azcapotzalco,0218,012,00010218012,50,50,50,50
0001,Azcapotzalco,0218,013,00010218013,47,47,47,47
0001,Azcapotzalco,0218,014,00010218014,38,38,38,38
0001,Azcapotzalco,0218,015,00010218015,98,98,98,98
0001,Azcapotzalco,0218,016,00010218016,37,37,37,37
0001,Azcapotzalco,0218,017,00010218017,28,28,28,28
0001,Azcapotzalco,0218,018,00010218018,59,59,59,59
0001,Azcapotzalco,0218,020,00010218020,37,37,37,37
0001,Azcapotzalco,0218,021,00010218021,57,57,57,57
0001,Azcapotzalco,0218,022,00010218022,87,87,87,87
0001,Azcapotzalco,0218,023,00010218023,82,82,82,82
0001,Azcapotzalco,0218,024,00010218024,24,24,24,24
0001,Azcapotzalco,0218,025,00010218025,23,23,23,23
0001,Azcapotzalco,0218,026,00010218026,46,46,46,46
0001,Azcapotzalco,0218,027,00010218027,33,33,33,33
0001,Azcapotzalco,0218,028,00010218028,16,16,16,16
0001,Azcapotzalco,0218,029,00010218029,9,9,9,9
0001,Azcapotzalco,0218,030,00010218030,8,8,8,8
0001,Azcapotzalco,0218,031,00010218031,60,60,60,60
0001,Azcapotzalco,0222,001,00010222001,224,224,223,223
0001,Azcapotzalco,0222,002,00010222002,169,169,169,169
0001,Azcapotzalco,0222,004,00010222004,106,106,106,106
0001,Azcapotzalco,0222,005,00010222005,63,63,63,63
0001,Azcapotzalco,0222,007,00010222007,34,31,34,31
0001,Azcapotzalco,0222,008,00010222008,33,33,33,33
0001,Azcapotzalco,0222,009,00010222009,55,55,55,55
0001,Azcapotzalco,0222,010,00010222010,40,40,40,40
0001,Azcapotzalco,0222,011,00010222011,33,33,33,33
0001,Azcapotzalco,0222,012,00010222012,428,428,428,428
0001,Azcapotzalco,0222,013,00010222013,24,24,24,24
0001,Azcapotzalco,0222,014,00010222014,12,12,12,12
0001,Azcapotzalco,0222,015,00010222015,69,69,69,69
0001,Azcapotzalco,0222,016,00010222016,174,170,173,170
0001,Azcapotzalco,0222,017,00010222017,57,57,57,57
0001,Azcapotzalco,0222,018,00010222018,7,7,7,7
0001,Azcapotzalco,0222,020,00010222020,47,47,46,46
0001,Azcapotzalco,0222,022,00010222022,18,18,18,18
0001,Azcapotzalco,0222,023,00010222023,19,19,19,19
0001,Azcapotzalco,0222,024,00010222024,20,20,20,20
0001,Azcapotzalco,0222,025,00010222025,36,36,36,36
0001,Azcapotzalco,0222,026,00010222026,40,40,40,40
0001,Azcapotzalco,0222,027,00010222027,36,36,36,36
0001,Azcapotzalco,0222,028,00010222028,59,59,59,59
0001,Azcapotzalco,0222,029,00010222029,37,37,37,37
0001,Azcapotzalco,0222,030,00010222030,27,27,27,27
0001,Azcapotzalco,0222,031,00010222031,47,47,47,47
0001,Azcapotzalco,0222,032,00010222032,38,37,38,38
0001,Azcapotzalco,0222,033,00010222033,37,31,37,37
0001,Azcapotzalco,0237,001,00010237001,65,65,65,65
0001,Azcapotzalco,0237,002,00010237002,86,86,86,86
0001,Azcapotzalco,0237,003,00010237003,140,130,141,140
0001,Azcapotzalco,0237,004,00010237004,66,65,66,66
0001,Azcapotzalco,0237,005,00010237005,104,103,102,102
0001,Azcapotzalco,0237,006,00010237006,106,104,106,106
0001,Azcapotzalco,0237,007,00010237007,121,121,121,121
0001,Azcapotzalco,0237,008,00010237008,75,75,75,75
0001,Azcapotzalco,0237,009,00010237009,115,115,114,114
0001,Azcapotzalco,0237,010,00010237010,218,217,218,218
0001,Azcapotzalco,0237,011,00010237011,93,92,92,92
0001,Azcapotzalco,0237,012,00010237012,98,96,98,98
0001,Azcapotzalco,0237,013,00010237013,114,114,114,114
0001,Azcapotzalco,0237,014,00010237014,115,114,115,115
0001,Azcapotzalco,0237,015,00010237015,*,*,*,*
0001,Azcapotzalco,0237,017,00010237017,115,107,115,114
0001,Azcapotzalco,0237,018,00010237018,98,97,98,98
0001,Azcapotzalco,0237,019,00010237019,74,73,74,73
0001,Azcapotzalco,0237,020,00010237020,68,68,68,68
0001,Azcapotzalco,0237,021,00010237021,32,32,32,32
0001,Azcapotzalco,0237,022,00010237022,26,26,26,26
0001,Azcapotzalco,0237,023,00010237023,26,26,26,26
0001,Azcapotzalco,0237,024,00010237024,3,3,3,3
0001,Azcapotzalco,0237,026,00010237026,13,13,13,13
0001,Azcapotzalco,0237,027,00010237027,13,13,13,13
0001,Azcapotzalco,0237,028,00010237028,47,47,47,47
0001,Azcapotzalco,0237,029,00010237029,13,13,13,13
0001,Azcapotzalco,0256,001,00010256001,44,42,44,42
0001,Azcapotzalco,0256,002,00010256002,119,119,119,119
0001,Azcapotzalco,0256,003,00010256003,102,102,102,102
0001,Azcapotzalco,0256,004,00010256004,72,72,72,72
0001,Azcapotzalco,0256,005,00010256005,146,146,146,146
0001,Azcapotzalco,0256,006,00010256006,13,13,13,13
0001,Azcapotzalco,0256,007,00010256007,16,16,16,16
0001,Azcapotzalco,0256,008,00010256008,27,26,27,27
0001,Azcapotzalco,0256,009,00010256009,88,87,88,88
0001,Azcapotzalco,0256,010,00010256010,30,29,30,30
0001,Azcapotzalco,0256,011,00010256011,19,19,19,19
0001,Azcapotzalco,0256,012,00010256012,97,97,97,97
0001,Azcapotzalco,0256,013,00010256013,51,51,51,51
0001,Azcapotzalco,0256,016,00010256016,18,18,18,18
0001,Azcapotzalco,0256,017,00010256017,19,19,19,19
0001,Azcapotzalco,0256,018,00010256018,19,19,19,19
0001,Azcapotzalco,0256,019,00010256019,38,38,38,38
0001,Azcapotzalco,0256,020,00010256020,36,36,36,36
0001,Azcapotzalco,0256,021,00010256021,35,35,35,35
0001,Azcapotzalco,0256,022,00010256022,18,18,18,18
0001,Azcapotzalco,0256,023,00010256023,13,13,13,13
0001,Azcapotzalco,0256,025,00010256025,17,17,17,17
0001,Azcapotzalco,0256,027,00010256027,16,16,16,16
0001,Azcapotzalco,0256,028,00010256028,19,19,19,19
0001,Azcapotzalco,0256,029,00010256029,19,19,19,19
0001,Azcapotzalco,0256,030,00010256030,17,17,17,17
0001,Azcapotzalco,0256,031,00010256031,18,18,18,18
0001,Azcapotzalco,0256,032,00010256032,19,19,19,19
0001,Azcapotzalco,0256,033,00010256033,163,162,163,162
0001,Azcapotzalco,0256,034,00010256034,19,19,19,19
0001,Azcapotzalco,0256,035,00010256035,18,18,18,18
0001,Azcapotzalco,0256,036,00010256036,17,17,17,17
0001,Azcapotzalco,0256,037,00010256037,36,36,36,36
0001,Azcapotzalco,0256,038,00010256038,0,0,0,0
0001,Azcapotzalco,0256,039,00010256039,14,14,14,14
0001,Azcapotzalco,0256,040,00010256040,11,11,11,11
0001,Azcapotzalco,0260,001,00010260001,45,45,45,45
0001,Azcapotzalco,0260,002,00010260002,53,53,53,53
0001,Azcapotzalco,0260,003,00010260003,43,43,43,43
0001,Azcapotzalco,0260,005,00010260005,27,27,27,27
0001,Azcapotzalco,0260,006,00010260006,51,51,51,51
0001,Azcapotzalco,0260,007,00010260007,154,150,154,150
0001,Azcapotzalco,0260,008,00010260008,42,42,42,42
0001,Azcapotzalco,0260,009,00010260009,33,33,33,33
0001,Azcapotzalco,0260,010,00010260010,14,14,14,14
0001,Azcapotzalco,0260,011,00010260011,13,13,13,13
0001,Azcapotzalco,0260,012,00010260012,13,13,13,13
0001,Azcapotzalco,0260,013,00010260013,36,36,36,36
0001,Azcapotzalco,0260,014,00010260014,50,50,50,50
0001,Azcapotzalco,0260,015,00010260015,54,54,54,54
0001,Azcapotzalco,0260,016,00010260016,26,26,26,26
0001,Azcapotzalco,0260,017,00010260017,12,12,12,12
0001,Azcapotzalco,0260,018,00010260018,20,20,20,20
0001,Azcapotzalco,0260,019,00010260019,0,0,0,0
0001,Azcapotzalco,0260,020,00010260020,6,6,6,6
0001,Azcapotzalco,0260,021,00010260021,31,31,31,31
0001,Azcapotzalco,0260,022,00010260022,37,37,37,37
0001,Azcapotzalco,0260,023,00010260023,41,41,41,41
0001,Azcapotzalco,0260,024,00010260024,26,26,26,26
0001,Azcapotzalco,0260,025,00010260025,13,13,13,13
0001,Azcapotzalco,0260,026,00010260026,14,14,14,14
0001,Azcapotzalco,0260,027,00010260027,14,14,14,14
0001,Azcapotzalco,0260,028,00010260028,9,9,9,9
0001,Azcapotzalco,0260,029,00010260029,24,24,24,24
0001,Azcapotzalco,0260,030,00010260030,46,46,46,46
0001,Azcapotzalco,0260,031,00010260031,24,24,24,24
0001,Azcapotzalco,0260,032,00010260032,26,26,26,26
0001,Azcapotzalco,0260,033,00010260033,26,26,26,26
0001,Azcapotzalco,0260,034,00010260034,13,13,13,13
0001,Azcapotzalco,0260,035,00010260035,27,27,27,27
0001,Azcapotzalco,0260,036,00010260036,25,25,25,25
0001,Azcapotzalco,0260,037,00010260037,19,19,19,19
0001,Azcapotzalco,0260,038,00010260038,19,19,19,19
0001,Azcapotzalco,0260,039,00010260039,15,15,15,15
0001,Azcapotzalco,0260,040,00010260040,20,20,20,20
0001,Azcapotzalco,0260,041,00010260041,20,20,20,20
0001,Azcapotzalco,0260,042,00010260042,20,20,20,20
0001,Azcapotzalco,0260,043,00010260043,17,17,17,17
0001,Azcapotzalco,0260,044,00010260044,19,19,19,19
0001,Azcapotzalco,0260,045,00010260045,18,18,18,18
0001,Azcapotzalco,0260,046,00010260046,19,19,19,19
0001,Azcapotzalco,0260,047,00010260047,18,18,18,18
0001,Azcapotzalco,0260,048,00010260048,19,19,19,19
0001,Azcapotzalco,0260,049,00010260049,20,20,20,20
0001,Azcapotzalco,0260,050,00010260050,18,18,18,18
0001,Azcapotzalco,0260,051,00010260051,20,20,20,20
0001,Azcapotzalco,0260,052,00010260052,0,0,0,0
0001,Azcapotzalco,0260,053,00010260053,0,0,0,0
0001,Azcapotzalco,0260,054,00010260054,0,0,0,0
0001,Azcapotzalco,0275,001,00010275001,44,44,44,44
0001,Azcapotzalco,0275,002,00010275002,27,27,27,27
0001,Azcapotzalco,0275,003,00010275003,74,74,74,74
0001,Azcapotzalco,0275,004,00010275004,49,49,49,49
0001,Azcapotzalco,0275,005,00010275005,27,27,27,27
0001,Azcapotzalco,0275,006,00010275006,162,160,162,162
0001,Azcapotzalco,0275,007,00010275007,81,81,81,81
0001,Azcapotzalco,0275,008,00010275008,26,26,26,26
0001,Azcapotzalco,0275,009,00010275009,70,69,70,70
0001,Azcapotzalco,0275,010,00010275010,28,28,27,27
0001,Azcapotzalco,0275,012,00010275012,*,*,*,*
0001,Azcapotzalco,0275,013,00010275013,64,65,65,64
0001,Azcapotzalco,0275,014,00010275014,53,53,53,53
0001,Azcapotzalco,0275,015,00010275015,53,53,53,53
0001,Azcapotzalco,0275,016,00010275016,77,77,77,77
0001,Azcapotzalco,0275,017,00010275017,85,84,85,85
0001,Azcapotzalco,0275,018,00010275018,51,51,51,51
0001,Azcapotzalco,0275,019,00010275019,57,57,57,57
0001,Azcapotzalco,0275,020,00010275020,57,57,57,57
0001,Azcapotzalco,0275,021,00010275021,23,23,23,23
0001,Azcapotzalco,0275,022,00010275022,28,28,28,28
0001,Azcapotzalco,0275,023,00010275023,47,47,47,47
0001,Azcapotzalco,0275,024,00010275024,48,48,48,48
0001,Azcapotzalco,0275,025,00010275025,50,50,50,50
0001,Azcapotzalco,0275,027,00010275027,53,53,53,53
0001,Azcapotzalco,0275,030,00010275030,66,66,66,66
0001,Azcapotzalco,0275,031,00010275031,15,15,15,15
0001,Azcapotzalco,0275,032,00010275032,40,40,40,40
0001,Azcapotzalco,0275,033,00010275033,33,33,33,33
0001,Azcapotzalco,0275,034,00010275034,32,31,32,32
0001,Azcapotzalco,0275,035,00010275035,51,51,51,51
0001,Azcapotzalco,0275,036,00010275036,35,35,35,35
0001,Azcapotzalco,0275,037,00010275037,43,43,43,43
0001,Azcapotzalco,0275,038,00010275038,26,26,26,26
0001,Azcapotzalco,0275,039,00010275039,38,38,38,38
0001,Azcapotzalco,0275,040,00010275040,38,38,38,38
0001,Azcapotzalco,0275,041,00010275041,43,43,43,43
0001,Azcapotzalco,0275,043,00010275043,14,14,14,14
0001,Azcapotzalco,0275,044,00010275044,18,18,18,18
0001,Azcapotzalco,0275,045,00010275045,18,18,18,18
0001,Azcapotzalco,0275,046,00010275046,15,15,15,15
0001,Azcapotzalco,0275,047,00010275047,14,14,14,14
0001,Azcapotzalco,028A,001,0001028A001,83,83,83,83
0001,Azcapotzalco,028A,003,0001028A003,13,13,13,13
0001,Azcapotzalco,028A,004,0001028A004,74,74,74,74
0001,Azcapotzalco,028A,005,0001028A005,13,13,13,13
0001,Azcapotzalco,028A,007,0001028A007,30,30,30,30
0001,Azcapotzalco,028A,009,0001028A009,26,26,26,26
0001,Azcapotzalco,028A,010,0001028A010,86,86,86,86
0001,Azcapotzalco,028A,011,0001028A011,17,17,17,17
0001,Azcapotzalco,028A,012,0001028A012,78,78,78,78
0001,Azcapotzalco,028A,013,0001028A013,12,12,12,12
0001,Azcapotzalco,028A,014,0001028A014,11,11,11,11
0001,Azcapotzalco,028A,015,0001028A015,60,60,60,60
0001,Azcapotzalco,028A,016,0001028A016,54,54,54,54
0001,Azcapotzalco,028A,017,0001028A017,59,59,59,59
0001,Azcapotzalco,028A,018,0001028A018,58,58,58,58
0001,Azcapotzalco,028A,019,0001028A019,19,19,19,19
0001,Azcapotzalco,028A,020,0001028A020,56,56,56,56
0001,Azcapotzalco,028A,021,0001028A021,59,59,59,59
0001,Azcapotzalco,028A,022,0001028A022,56,56,56,56
0001,Azcapotzalco,028A,023,0001028A023,17,17,17,17
0001,Azcapotzalco,028A,024,0001028A024,19,19,19,19
0001,Azcapotzalco,028A,025,0001028A025,37,37,37,37
0001,Azcapotzalco,028A,026,0001028A026,18,18,18,18
0001,Azcapotzalco,028A,028,0001028A028,29,29,29,29
0001,Azcapotzalco,028A,029,0001028A029,15,15,15,15
0001,Azcapotzalco,028A,030,0001028A030,0,0,0,0
0001,Azcapotzalco,0294,001,00010294001,83,81,83,83
0001,Azcapotzalco,0294,002,00010294002,52,51,52,52
0001,Azcapotzalco,0294,003,00010294003,144,141,144,144
0001,Azcapotzalco,0294,004,00010294004,161,159,161,161
0001,Azcapotzalco,0294,005,00010294005,44,43,44,44
0001,Azcapotzalco,0294,006,00010294006,74,74,74,74
0001,Azcapotzalco,0294,007,00010294007,48,48,48,48
0001,Azcapotzalco,0294,008,00010294008,20,20,20,20
0001,Azcapotzalco,0294,009,00010294009,800,800,800,800
0001,Azcapotzalco,0294,011,00010294011,78,78,78,78
0001,Azcapotzalco,0294,012,00010294012,64,64,64,64
0001,Azcapotzalco,0294,013,00010294013,79,79,79,79
0001,Azcapotzalco,0294,014,00010294014,31,31,31,31
0001,Azcapotzalco,0294,015,00010294015,125,125,125,125
0001,Azcapotzalco,0294,016,00010294016,67,67,67,67
0001,Azcapotzalco,0294,017,00010294017,35,34,35,35
0001,Azcapotzalco,0294,018,00010294018,10,6,10,10
0001,Azcapotzalco,0294,019,00010294019,10,4,10,10
0001,Azcapotzalco,0294,020,00010294020,9,6,9,9
0001,Azcapotzalco,0294,021,00010294021,10,3,10,10
0001,Azcapotzalco,0294,022,00010294022,9,6,9,9
0001,Azcapotzalco,0294,023,00010294023,9,*,9,9
0001,Azcapotzalco,0294,024,00010294024,10,8,10,10
0001,Azcapotzalco,0294,025,00010294025,9,6,9,9
0001,Azcapotzalco,0307,001,00010307001,150,150,150,150
0001,Azcapotzalco,0307,002,00010307002,93,93,93,93
0001,Azcapotzalco,0307,004,00010307004,14,14,14,14
0001,Azcapotzalco,0307,005,00010307005,102,102,102,102
0001,Azcapotzalco,0307,006,00010307006,62,62,62,62
0001,Azcapotzalco,0307,007,00010307007,15,15,15,15
0001,Azcapotzalco,0307,008,00010307008,127,127,127,127
0001,Azcapotzalco,0307,009,00010307009,92,92,92,92
0001,Azcapotzalco,0307,010,00010307010,144,144,144,144
0001,Azcapotzalco,0307,011,00010307011,66,66,66,66
0001,Azcapotzalco,0307,012,00010307012,47,47,47,47
0001,Azcapotzalco,0307,013,00010307013,27,26,27,27
0001,Azcapotzalco,0307,014,00010307014,49,49,49,49
0001,Azcapotzalco,0307,015,00010307015,52,52,52,52
0001,Azcapotzalco,0307,016,00010307016,52,52,52,52
0001,Azcapotzalco,0307,017,00010307017,23,23,23,23
0001,Azcapotzalco,0307,018,00010307018,61,61,61,61
0001,Azcapotzalco,0307,019,00010307019,14,14,14,14
0001,Azcapotzalco,0307,020,00010307020,34,34,34,34
0001,Azcapotzalco,0307,021,00010307021,*,*,*,*
0001,Azcapotzalco,0307,022,00010307022,66,66,66,66
0001,Azcapotzalco,0307,023,00010307023,35,35,35,35
0001,Azcapotzalco,0307,024,00010307024,28,28,28,28
0001,Azcapotzalco,0307,025,00010307025,47,47,47,47
0001,Azcapotzalco,0307,026,00010307026,30,30,30,30
0001,Azcapotzalco,0307,027,00010307027,4,4,4,4
0001,Azcapotzalco,0307,028,00010307028,25,25,25,25
0001,Azcapotzalco,0307,029,00010307029,34,34,34,34
0001,Azcapotzalco,0307,030,00010307030,70,70,70,70
0001,Azcapotzalco,0307,032,00010307032,96,96,96,96
0001,Azcapotzalco,0307,033,00010307033,0,0,0,0
0001,Azcapotzalco,0311,001,00010311001,*,*,*,*
0001,Azcapotzalco,0311,002,00010311002,103,103,103,103
0001,Azcapotzalco,0311,004,00010311004,0,0,0,0
0001,Azcapotzalco,0311,005,00010311005,0,0,0,0
0001,Azcapotzalco,0311,007,00010311007,11,11,11,11
0001,Azcapotzalco,0311,008,00010311008,37,37,37,37
0001,Azcapotzalco,0311,009,00010311009,10,10,10,10
0001,Azcapotzalco,0311,010,00010311010,11,11,11,11
0001,Azcapotzalco,0311,011,00010311011,57,57,57,57
0001,Azcapotzalco,0311,012,00010311012,9,9,9,9
0001,Azcapotzalco,0311,013,00010311013,*,*,*,*
0001,Azcapotzalco,0311,015,00010311015,22,22,22,22
0001,Azcapotzalco,0311,016,00010311016,9,9,9,9
0001,Azcapotzalco,0311,017,00010311017,29,29,29,29
0001,Azcapotzalco,0311,018,00010311018,0,0,0,0
0001,Azcapotzalco,0311,020,00010311020,121,121,121,121
0001,Azcapotzalco,0311,021,00010311021,72,72,72,72
0001,Azcapotzalco,0311,022,00010311022,41,41,41,41
0001,Azcapotzalco,0311,023,00010311023,23,23,23,23
0001,Azcapotzalco,0311,024,00010311024,62,63,63,62
0001,Azcapotzalco,0311,025,00010311025,49,49,49,49
0001,Azcapotzalco,0311,026,00010311026,5,5,5,5
0001,Azcapotzalco,0311,027,00010311027,5,5,5,5
0001,Azcapotzalco,0311,028,00010311028,72,72,72,72
0001,Azcapotzalco,0311,030,00010311030,18,18,18,18
0001,Azcapotzalco,0311,031,00010311031,139,139,139,139
0001,Azcapotzalco,0311,032,00010311032,43,43,42,42
0001,Azcapotzalco,0311,033,00010311033,76,69,76,70
0001,Azcapotzalco,0311,034,00010311034,86,86,86,86
0001,Azcapotzalco,0311,035,00010311035,5,5,5,5
0001,Azcapotzalco,0311,036,00010311036,57,57,57,57
0001,Azcapotzalco,0311,037,00010311037,10,10,10,10
0001,Azcapotzalco,0311,038,00010311038,9,9,9,9
0001,Azcapotzalco,0311,039,00010311039,8,8,8,8
0001,Azcapotzalco,0326,001,00010326001,348,346,348,348
0001,Azcapotzalco,0326,003,00010326003,277,277,277,277
0001,Azcapotzalco,0326,004,00010326004,724,718,724,721
0001,Azcapotzalco,0326,005,00010326005,27,27,27,27
0001,Azcapotzalco,0326,009,00010326009,9,9,9,9
0001,Azcapotzalco,0326,010,00010326010,8,8,8,8
0001,Azcapotzalco,0326,011,00010326011,10,10,10,10
0001,Azcapotzalco,0326,012,00010326012,10,10,10,10
0001,Azcapotzalco,0326,013,00010326013,10,10,10,10
0001,Azcapotzalco,0326,014,00010326014,10,10,10,10
0001,Azcapotzalco,0326,015,00010326015,9,9,9,9
0001,Azcapotzalco,0326,016,00010326016,150,150,150,150
0001,Azcapotzalco,0326,017,00010326017,112,112,112,112
0001,Azcapotzalco,0326,018,00010326018,145,145,145,145
0001,Azcapotzalco,0326,019,00010326019,113,113,113,113
0001,Azcapotzalco,0326,020,00010326020,218,218,218,218
0001,Azcapotzalco,0326,021,00010326021,105,105,105,105
0001,Azcapotzalco,0326,022,00010326022,175,169,175,175
0001,Azcapotzalco,0326,023,00010326023,25,25,25,25
